"TOA5","JER_Site3","CR1000","55060","CR1000.Std.25","CPU:JER_Site3_program_20170406.cr1","32691","Table1","","","","","","","","","","",""
"2018-04-08 13:50:00","528632","0","28.65","28.08","0.3441499","896","308.3","346.2","543.5","0","0","13.7","263.1","9.1","8.14","7.525","7.325","1.52"
"2018-04-08 13:51:00","528633","0","28.32","27.81","0.3432547","894","307","346.7","545.3","0","0","9.95","250.4","6.937","6.4","5.862","5.837","1.254"
"2018-04-08 13:52:00","528634","0","28.44","27.92","0.3433909","893","306.8","348","547.3","0","0","9.95","251.9","7.1","6.45","5.9","5.912","1.031"
"2018-04-08 13:53:00","528635","0","28.16","27.52","0.3435505","893","306.7","347","547","0","0","9.95","247.2","7.487","6.637","5.962","5.862","1.235"
"2018-04-08 13:54:00","528636","0","28.32","27.73","0.3434035","891","306.1","348.2","548.5","0","0","9.2","226.6","7.487","6.887","6.212","6.087","1.164"
"2018-04-08 13:55:00","528637","0","28.43","27.87","0.3441271","892","307","348","547.8","0","0","9.95","234.1","7.25","6.775","6.262","6.212","1.157"
"2018-04-08 13:56:00","528638","0","28.92","28.44","0.344227","892","307","349.9","550.8","0","0","8.45","237.9","6.362","5.925","5.4","5.337","0.928"
"2018-04-08 13:57:00","528639","0","29.26","28.79","0.3451955","893","308.1","349.1","551.1","0","0","10.7","236.9","7.762","7.175","6.625","6.562","1.072"
"2018-04-08 13:58:00","528640","0","28.81","28.32","0.3454082","893","308.4","346.5","547.8","0","0","11.45","239.2","9.34","8.4","7.612","7.475","1.051"
"2018-04-08 13:59:00","528641","0","28.5","27.92","0.3443355","890","306.6","346.8","547.4","0","0","10.7","223.8","8.26","7.55","6.875","6.787","1.2"
"2018-04-08 14:00:00","528642","0","29.01","28.45","0.3451851","890","307.2","347.4","547.5","0","0","14.45","247.4","10.99","9.84","8.75","8.54","2.016"
"2018-04-08 14:01:00","528643","0","28.42","27.77","0.3448285","889","306.7","345.4","545.8","0","0","10.7","238.5","8.26","7.312","6.637","6.575","1.221"
"2018-04-08 14:02:00","528644","0","28.42","27.9","0.3443351","887","305.6","346.3","548.2","0","0","8.45","228.2","6.912","6.362","5.762","5.537","0.867"
"2018-04-08 14:03:00","528645","0","28.43","27.93","0.3444351","885","304.7","347.4","549.7","0","0","9.2","242.8","7.5","6.75","6.037","5.75","0.785"
"2018-04-08 14:04:00","528646","0","28.93","28.43","0.3443742","883","304.2","350.2","551.1","0","0","9.95","238.7","7.9","7.075","6.425","6.337","0.998"
"2018-04-08 14:05:00","528647","0","29.47","28.89","0.3461542","886","306.6","347.8","549","0","0","11.45","234.4","9.19","8.24","7.525","7.512","1.007"
"2018-04-08 14:06:00","528648","0","28.88","28.3","0.3453351","884","305.2","345.7","546.6","0","0","11.45","225.7","9","8.22","7.537","7.287","1.054"
"2018-04-08 14:07:00","528649","0","28.79","28.23","0.3445742","881","303.6","347.3","549.3","0","0","10.7","219.2","7.475","6.762","6.2","6.075","1.535"
"2018-04-08 14:08:00","528650","0","28.94","28.4","0.3454155","883","304.9","346.7","547.9","0","0","11.45","230.9","9.61","8.82","8.04","7.9","0.882"
"2018-04-08 14:09:00","528651","0","29.18","28.62","0.3456622","883","305.1","346.7","548","0","0","12.2","249.2","9.4","8.34","7.562","7.362","1.041"
"2018-04-08 14:10:00","528652","0","28.93","28.32","0.3458916","882","305.2","345.3","546.9","0","0","11.45","257.8","9.4","8.19","7.362","7.062","0.853"
"2018-04-08 14:11:00","528653","0","28.89","28.4","0.345563","881","304.5","346.3","546.7","0","0","12.95","261.1","9.16","8.17","7.45","7.25","1.389"
"2018-04-08 14:12:00","528654","0","28.74","28.21","0.3459135","880","304.3","344.7","545.8","0","0","11.45","237.3","8.89","8.04","7.212","7.112","0.982"
"2018-04-08 14:13:00","528655","0","28.6","28.12","0.3450312","876","302.4","346.5","546.8","0","0","10.7","241.7","8.17","7.375","6.712","6.5","1.189"
"2018-04-08 14:14:00","528656","0","28.82","28.35","0.3452581","873","301.4","348.1","548.6","0","0","9.95","236.6","7.625","6.95","6.275","6.187","1.178"
"2018-04-08 14:15:00","528657","0","28.63","28.14","0.3456506","872","301.3","345.8","544.9","0","0","12.95","236.2","10.24","9.3","8.4","8.21","1.065"
"2018-04-08 14:16:00","528658","0","28.38","27.78","0.3448076","870","300","345.7","545","0","0","12.2","246.2","8.7","7.837","7.075","6.925","1.718"
"2018-04-08 14:17:00","528659","0","28.28","27.74","0.3447142","869","299.4","346.7","547.3","0","0","8.45","235.9","6.625","6.037","5.412","5.35","0.788"
"2018-04-08 14:18:00","528660","0","28.56","28.06","0.3454655","868","299.9","348.2","549.3","0","0","12.2","243.1","8.01","7.212","6.4","6.337","1.642"
"2018-04-08 14:19:00","528661","0","29","28.46","0.3462353","868","300.7","346.9","546.8","0","0","11.45","261.2","8.34","7.412","6.725","6.6","1.738"
"2018-04-08 14:20:00","528662","0","29.14","28.6","0.3459406","866","299.6","347.8","548.3","0","0","11.45","250.7","6.912","6.15","5.687","5.65","1.572"
"2018-04-08 14:21:00","528663","0","29.48","28.88","0.3464076","865","299.7","348.2","550","0","0","10.7","248","6.9","6.2","5.537","5.375","1.555"
"2018-04-08 14:22:00","528664","0","29.53","29.01","0.3465732","865","299.6","348.6","550.1","0","0","10.7","233.4","7.875","7.212","6.587","6.5","0.986"
"2018-04-08 14:23:00","528665","0","29.09","28.54","0.347767","866","301.2","345","544.2","0","0","14.45","235.1","11.39","10.4","9.47","9.35","1.3"
"2018-04-08 14:24:00","528666","0","28.63","28.03","0.3459788","863","298.6","345.1","543.3","0","0","11.45","232.4","9.01","8.12","7.325","7.325","1.019"
"2018-04-08 14:25:00","528667","0","28.67","28.13","0.3454162","860","297.1","347.5","546.2","0","0","10.7","237.9","7.6","6.987","6.387","6.25","0.923"
"2018-04-08 14:26:00","528668","0","29.04","28.51","0.3463238","859","297.5","348","547.2","0","0","11.45","236.1","8.27","7.375","6.512","6.337","1.521"
"2018-04-08 14:27:00","528669","0","29.01","28.39","0.3472606","859","298.2","346.8","545.4","0","0","13.7","241.7","9.62","8.9","7.975","7.75","1.695"
"2018-04-08 14:28:00","528670","0","28.85","28.23","0.3462836","856","296.5","348.8","547.7","0","0","9.95","241.5","7.525","6.55","5.8","5.562","0.923"
"2018-04-08 14:29:00","528671","0","29.25","28.65","0.3475907","856","297.6","348.1","546.7","0","0","12.95","244","9.79","8.69","7.95","7.887","1.439"
"2018-04-08 14:30:00","528672","0","29.33","28.76","0.3471338","854","296.3","349.6","548","0","0","10.7","240.2","7.662","7.025","6.387","6.337","1.084"
"2018-04-08 14:31:00","528673","0","29.1","28.52","0.3478973","853","296.8","346","545.2","0","0","12.2","240.7","8.97","8.09","7.225","7.012","1.166"
"2018-04-08 14:32:00","528674","0","28.95","28.38","0.3469201","851","295.1","346.5","545.1","0","0","11.45","212.8","8.69","7.987","7.287","7.087","1.179"
"2018-04-08 14:33:00","528675","0","28.96","28.37","0.3472461","850","295.3","346.9","546.1","0","0","9.95","235.9","8.31","7.437","6.712","6.525","0.886"
"2018-04-08 14:34:00","528676","0","28.75","28.18","0.3475169","850","295.3","346","545.4","0","0","10.7","224.3","8.09","7.45","6.862","6.7","0.915"
"2018-04-08 14:35:00","528677","0","28.87","28.36","0.3474988","847","294.5","346.4","545","0","0","10.7","249.1","8.55","7.55","6.925","6.925","1.076"
"2018-04-08 14:36:00","528678","0","29.13","28.54","0.3476124","846","294","347.8","545.9","0","0","14.45","242","9.62","8.6","7.812","7.687","2.319"
"2018-04-08 14:37:00","528679","0","29.15","28.69","0.348008","845","294.1","346.4","543.3","0","0","12.95","234","8.96","8.27","7.55","7.462","1.439"
"2018-04-08 14:38:00","528680","0","29.15","28.66","0.3477845","843","293","347.4","544.9","0","0","9.95","228.4","8.1","7.375","6.825","6.687","0.742"
"2018-04-08 14:39:00","528681","0","28.93","28.43","0.3484439","842","293.2","346","544.5","0","0","9.95","232.7","7.987","7.45","6.725","6.7","0.795"
"2018-04-08 14:40:00","528682","0","28.84","28.32","0.3476464","839","291.7","348.3","546.7","0","0","9.95","239.4","7.6","6.887","6.25","6.225","1.098"
"2018-04-08 14:41:00","528683","0","29","28.46","0.3487073","840","292.9","347.1","545.2","0","0","12.2","225.2","8.91","8.21","7.387","7.237","1.082"
"2018-04-08 14:42:00","528684","0","29.24","28.67","0.3488791","839","292.8","348.9","544.5","0","0","12.95","239.3","10.59","9.54","8.64","8.44","1.047"
"2018-04-08 14:43:00","528685","0","29.73","29.17","0.3497201","840","293.9","347.7","543.7","0","0","14.45","252.8","10.21","8.96","8.05","7.975","1.359"
"2018-04-08 14:44:00","528686","0","29.65","29.06","0.3499266","839","293.7","345.5","541.5","0","0","13.7","269.4","9.9","8.69","7.8","7.562","1.64"
"2018-04-08 14:45:00","528687","0","29.47","28.84","0.349422","834","291.5","345.9","542.5","0","0","12.2","273.7","7.9","6.725","6.125","5.875","1.616"
"2018-04-08 14:46:00","528688","0","29.35","28.71","0.3493263","831","290.1","345.8","544.2","0","0","9.95","260.5","7.1","5.862","5.287","5.262","1.141"
"2018-04-08 14:47:00","528689","0","29.32","28.67","0.3489894","827","288.6","348.2","545.4","0","0","9.95","259.5","7.875","6.8","6.087","5.95","0.986"
"2018-04-08 14:48:00","528690","0","29.45","28.82","0.3499371","826","289.1","347","544.1","0","0","12.2","250.4","9.34","8.4","7.587","7.362","1.103"
"2018-04-08 14:49:00","528691","0","29.41","28.9","0.3492955","823","287.6","349.4","546.4","0","0","9.95","241.9","7.2","6.562","5.887","5.8","1.029"
"2018-04-08 14:50:00","528692","0","30.07","29.57","0.3510089","824","289.1","349.3","548","0","0","11.45","260","8.81","7.65","7.037","6.925","1.493"
"2018-04-08 14:51:00","528693","0","29.69","29.2","0.3518123","824","289.7","346.3","544.9","0","0","12.2","273","9.52","8.33","7.562","7.237","1.293"
"2018-04-08 14:52:00","528694","0","29.34","28.81","0.3507645","819","287.3","345.9","543.3","0","0","12.95","270.4","8.84","7.687","6.937","6.687","1.446"
"2018-04-08 14:53:00","528695","0","29.42","28.92","0.350278","816","285.7","346.9","544.5","0","0","11.45","269.1","8.24","7.312","6.6","6.35","1.484"
"2018-04-08 14:54:00","528696","0","29.66","29.17","0.3509355","814","285.7","347.9","546.9","0","0","11.45","269.1","7.3","6.287","5.712","5.55","1.342"
"2018-04-08 14:55:00","528697","0","29.55","29.04","0.3514679","814","286.2","345.7","545.6","0","0","10.7","274.8","7.4","6.587","5.95","5.762","1.19"
"2018-04-08 14:56:00","528698","0","29.81","29.35","0.3514277","814","286","346.4","546.9","0","0","9.95","267.7","6.5","5.837","5.212","5","1.439"
"2018-04-08 14:57:00","528699","0","29.62","29.15","0.3517555","813","285.8","345.4","546.6","0","0","10.7","268.3","7.525","6.562","5.975","5.787","0.983"
"2018-04-08 14:58:00","528700","0","29.53","29.03","0.3517618","810","284.8","344.1","545.6","0","0","11.45","263.5","8.09","7.375","6.775","6.5","1.344"
"2018-04-08 14:59:00","528701","0","29.54","29","0.3511635","806","283.1","345.3","545.8","0","0","8.45","254.3","7.062","6.25","5.6","5.575","0.831"
"2018-04-08 15:00:00","528702","0","29.71","29.19","0.3518483","804","283","346.2","546.5","0","0","11.45","240.4","8.42","7.75","7.087","6.987","1.312"
"2018-04-08 15:01:00","528703","0","29.47","28.9","0.351927","803","282.7","344.9","543.4","0","0","12.2","241.7","9.2","8.26","7.35","7.25","1.151"
"2018-04-08 15:02:00","528704","0","29.26","28.75","0.3509289","801","281.2","346.8","544.3","0","0","10.7","235","8.27","7.55","6.85","6.612","1.041"
"2018-04-08 15:03:00","528705","0","29.54","29.05","0.3525269","801","282.4","345.4","544","0","0","9.95","229","8.06","7.462","6.737","6.687","0.903"
"2018-04-08 15:04:00","528706","0","29.15","28.57","0.3522388","799.2","281.5","345.3","542.7","0","0","12.2","238","9.24","8.19","7.412","7.262","0.842"
"2018-04-08 15:05:00","528707","0","29.3","28.8","0.351688","795","279.6","347.7","544.4","0","0","9.95","239.7","7.462","6.825","6.3","6.187","0.96"
"2018-04-08 15:06:00","528708","0","30.24","29.73","0.3527656","792.4","279.5","350.8","548.2","0","0","9.95","244.1","7.512","6.912","6.262","6.1","0.953"
"2018-04-08 15:07:00","528709","0","30.47","29.96","0.3545174","792.1","280.8","349.5","546.6","0","0","11.45","248.2","8.91","8.17","7.412","7.325","1.178"
"2018-04-08 15:08:00","528710","0","30.23","29.81","0.3549673","789","280.1","347.8","546.1","0","0","10.7","249","8.08","7.4","6.725","6.562","1.286"
"2018-04-08 15:09:00","528711","0","29.78","29.37","0.3540581","784.6","277.8","347.2","544.5","0","0","10.7","237.4","8.42","7.712","7.025","6.887","0.944"
"2018-04-08 15:10:00","528712","0","29.7","29.26","0.3541339","785.4","278.2","346.2","542.8","0","0","12.95","242.6","10.04","9.02","8.06","8.04","1.22"
"2018-04-08 15:11:00","528713","0","29.26","28.7","0.353609","783.6","277.1","343","540.3","0","0","11.45","260.9","8.82","7.6","6.862","6.762","1.158"
"2018-04-08 15:12:00","528714","0","29.59","29.03","0.3530661","780.9","275.7","345.9","542.1","0","0","13.7","251.4","9.1","8.1","7.212","6.987","1.88"
"2018-04-08 15:13:00","528715","0","29.89","29.35","0.3540667","779.8","276.1","345.6","542","0","0","12.2","255.3","8.94","7.787","7.05","6.85","1.122"
"2018-04-08 15:14:00","528716","0","29.81","29.27","0.3549611","777.1","275.8","344.4","541.5","0","0","12.95","258.7","9.39","8.44","7.662","7.475","1.379"
"2018-04-08 15:15:00","528717","0","29.76","29.27","0.3550614","774.1","274.9","343.9","540.7","0","0","12.2","252.6","8.8","8.08","7.3","7.175","1.331"
"2018-04-08 15:16:00","528718","0","29.83","29.36","0.3548271","771","273.6","345.4","542.9","0","0","9.2","250.4","7.075","6.462","5.812","5.587","0.82"
"2018-04-08 15:17:00","528719","0","30.08","29.63","0.3554537","768.7","273.2","346.8","544.8","0","0","9.95","241","7.575","6.712","6.087","5.937","1.038"
"2018-04-08 15:18:00","528720","0","29.96","29.43","0.3559752","767","273","345.8","544.2","0","0","8.45","252.6","7","6.262","5.8","5.75","0.754"
"2018-04-08 15:19:00","528721","0","29.68","29.09","0.3558367","763.5","271.7","344.8","544","0","0","7.7","258.9","6.3","5.412","4.875","4.825","0.755"
"2018-04-08 15:20:00","528722","0","29.56","29.03","0.3553993","758.6","269.6","346.7","545.4","0","0","10.7","234.2","6.625","6.125","5.537","5.425","1.34"
"2018-04-08 15:21:00","528723","0","29.4","28.97","0.3563244","757.1","269.8","343.6","542","0","0","9.95","227.2","7.9","7.462","6.812","6.625","0.792"
"2018-04-08 15:22:00","528724","0","29.08","28.67","0.3555619","754.9","268.4","343.8","540.3","0","0","11.45","222.3","8.71","8.1","7.437","7.162","1.116"
"2018-04-08 15:23:00","528725","0","29.19","28.75","0.3553819","752.1","267.3","344.6","539.9","0","0","10.7","225.1","7.15","6.912","6.412","6.3","1.445"
"2018-04-08 15:24:00","528726","0","29.49","29.13","0.3559071","749.2","266.6","347.1","542","0","0","9.95","240.5","7.862","7.287","6.65","6.525","1.047"
"2018-04-08 15:25:00","528727","0","29.75","29.3","0.3570433","746.3","266.4","346.1","540.5","0","0","12.2","261","9.42","8.06","7.175","6.987","1.4"
"2018-04-08 15:26:00","528728","0","29.63","29.12","0.3577179","743","265.8","343.7","537.5","0","0","12.95","268.9","9.41","8.15","7.375","7.1","1.219"
"2018-04-08 15:27:00","528729","0","29.56","29.07","0.3574271","738.5","264","345.3","537.9","0","0","9.2","276.7","7.787","6.812","6.287","6.075","1.125"
"2018-04-08 15:28:00","528730","0","29.91","29.52","0.358003","736.6","263.7","348.3","539.9","0","0","11.45","239.3","8.14","7.525","6.937","6.762","0.972"
"2018-04-08 15:29:00","528731","0","29.8","29.41","0.3588035","735","263.7","347.4","538.4","0","0","10.7","235.6","8.64","8.1","7.537","7.55","1.19"
"2018-04-08 15:30:00","528732","0","29.68","29.23","0.3588686","733.6","263.3","347.1","539","0","0","9.95","241.8","7.65","7.15","6.6","6.337","1.005"
"2018-04-08 15:31:00","528733","0","29.74","29.28","0.3594246","732.2","263.2","347.4","540.1","0","0","9.2","252.2","7.05","6.362","5.8","5.662","0.93"
"2018-04-08 15:32:00","528734","0","29.63","29.19","0.3601321","731.4","263.4","346.8","539.8","0","0","9.2","252.1","7.612","7.037","6.35","6.162","1.007"
"2018-04-08 15:33:00","528735","0","29.54","29.13","0.3601153","728.9","262.5","346.4","538.6","0","0","10.7","265.9","8.06","7.25","6.562","6.4","1.371"
"2018-04-08 15:34:00","528736","0","30.09","29.61","0.3609084","726.1","262","347.7","540.7","0","0","9.2","268.6","7.325","6.325","5.625","5.537","0.812"
"2018-04-08 15:35:00","528737","0","30.1","29.65","0.3620398","724.4","262.2","347.2","540.8","0","0","9.95","274.2","7.412","6.6","6.075","5.75","1.02"
"2018-04-08 15:36:00","528738","0","30.32","29.85","0.3630971","720.9","261.8","346.9","540.6","0","0","11.45","257.8","8.66","7.375","6.775","6.587","1.432"
"2018-04-08 15:37:00","528739","0","29.95","29.4","0.3626054","718","260.3","345.2","537.7","0","0","11.45","249.8","9.39","8.27","7.35","7.25","1.302"
"2018-04-08 15:38:00","528740","0","29.58","29.02","0.3622331","714.9","259","345.1","537.2","0","0","11.45","240.1","8.08","7.15","6.512","6.437","1.409"
"2018-04-08 15:39:00","528741","0","29.57","29.07","0.3624491","712.3","258.2","345.4","536.4","0","0","12.95","246.5","9.14","8.14","7.4","7.275","1.656"
"2018-04-08 15:40:00","528742","0","30.04","29.54","0.3625169","708.8","257","346.8","537.3","0","0","11.45","250.6","8.7","7.662","6.95","6.875","1.426"
"2018-04-08 15:41:00","528743","0","29.76","29.29","0.3638778","705.9","256.9","345.5","535.9","0","0","11.45","245.5","8.69","7.9","7.187","7.087","1.269"
"2018-04-08 15:42:00","528744","0","29.49","29.04","0.3636763","701.9","255.3","345.5","535.5","0","0","11.45","236.2","8.34","7.25","6.487","6.337","1.444"
"2018-04-08 15:43:00","528745","0","29.33","28.85","0.3639149","699.2","254.5","345.4","534.5","0","0","10.7","238.4","8.5","7.637","6.825","6.725","1.204"
"2018-04-08 15:44:00","528746","0","29.52","29.03","0.364581","696.7","254","346.6","535","0","0","12.95","235.8","8.86","8.04","7.3","7.175","2.235"
"2018-04-08 15:45:00","528747","0","29.69","29.33","0.3651461","693.2","253.1","347.3","533.7","0","0","14.45","234.9","8.46","8.05","7.425","7.337","1.885"
"2018-04-08 15:46:00","528748","0","30.26","29.85","0.3660162","691.7","253.2","348.2","536.2","0","0","9.2","259.6","6.8","6.025","5.437","5.287","0.972"
"2018-04-08 15:47:00","528749","0","30.12","29.69","0.3670835","689.2","253","348.5","536.6","0","0","9.95","251.8","7.125","6.325","5.675","5.55","1.008"
"2018-04-08 15:48:00","528750","0","30.4","30.02","0.368033","685.1","252.1","349.5","535.4","0","0","17.45","254","10.48","9.29","8.4","8.1","2.631"
"2018-04-08 15:49:00","528751","0","29.96","29.49","0.3690548","685","252.8","345.5","531.7","0","0","13.7","234.1","10.37","9.41","8.52","8.44","1.961"
"2018-04-08 15:50:00","528752","0","29.51","29.01","0.3677323","674.5","248","345.4","532.2","0","0","12.2","230.7","8.05","7.587","6.925","6.737","1.969"
"2018-04-08 15:51:00","528753","0","29.65","29.19","0.3681252","668.4","246.1","346.6","533.7","0","0","9.95","238.5","7.387","6.662","6.037","5.962","1.363"
"2018-04-08 15:52:00","528754","0","29.65","29.18","0.3686472","675.6","249","347.3","534.6","0","0","8.45","236.5","6.875","6.087","5.537","5.412","0.682"
"2018-04-08 15:53:00","528755","0","29.76","29.33","0.3694801","672.5","248.5","347.7","535","0","0","9.95","253.3","7.1","6.412","5.8","5.587","1.044"
"2018-04-08 15:54:00","528756","0","29.8","29.4","0.3704399","670.7","248.4","345.7","532.6","0","0","10.7","252.3","8.67","7.762","6.975","6.712","1.089"
"2018-04-08 15:55:00","528757","0","29.62","29.21","0.3702179","667.3","247.1","345.8","532.4","0","0","10.7","247.3","8.25","7.287","6.537","6.537","1.082"
"2018-04-08 15:56:00","528758","0","29.8","29.39","0.3705468","665.4","246.6","346.7","532.7","0","0","12.2","252","8.84","8","7.162","7.025","1.203"
"2018-04-08 15:57:00","528759","0","29.9","29.45","0.3719239","664.2","247","344.8","530.2","0","0","12.95","266.7","8.87","7.7","7","6.8","1.396"
"2018-04-08 15:58:00","528760","0","30.18","29.71","0.3724134","661.4","246.3","345.3","530.6","0","0","12.95","261.8","8.87","7.8","7.162","6.912","1.605"
"2018-04-08 15:59:00","528761","0","29.87","29.38","0.3726287","658.1","245.2","344.6","528.9","0","0","11.45","260.6","9.36","8.2","7.45","7.325","1.214"
"2018-04-08 16:00:00","528762","0","29.79","29.33","0.3731368","655.4","244.6","344.3","528.7","0","0","12.2","244.1","8.71","7.837","6.987","6.887","1.029"
"2018-04-08 16:01:00","528763","0","29.64","29.16","0.3736683","653.3","244.1","343.8","527.6","0","0","11.45","249","9.22","8.3","7.462","7.275","1.004"
"2018-04-08 16:02:00","528764","0","29.42","29.03","0.3734713","649.8","242.7","344.5","528.2","0","0","15.2","254.1","9.19","8.11","7.225","7.025","2.5"
"2018-04-08 16:03:00","528765","0","29.57","29.15","0.3745953","648.3","242.8","343.9","527.5","0","0","12.2","248.6","8.91","8.17","7.412","7.375","1.341"
"2018-04-08 16:04:00","528766","0","29.4","28.94","0.3749745","645.1","241.9","343.9","527.5","0","0","11.45","252.8","8.64","7.712","6.887","6.812","1.02"
"2018-04-08 16:05:00","528767","0","29.36","28.85","0.3754672","641.5","240.9","344","527.7","0","0","9.95","249.1","8.05","7.237","6.55","6.45","1.016"
"2018-04-08 16:06:00","528768","0","29.36","28.9","0.375997","637.9","239.8","344.1","528.1","0","0","9.2","231.3","7.05","6.487","5.975","5.875","0.969"
"2018-04-08 16:07:00","528769","0","29.32","28.9","0.3766144","634","238.8","344.4","528.1","0","0","9.95","232.9","7.675","6.85","6.237","6.175","1.001"
"2018-04-08 16:08:00","528770","0","29.36","28.91","0.3768407","630.3","237.5","344.5","527.5","0","0","9.95","242.1","8.3","7.262","6.575","6.512","0.858"
"2018-04-08 16:09:00","528771","0","29.3","28.88","0.3775963","626.8","236.7","344.7","527.2","0","0","9.2","244.3","7.775","7.237","6.587","6.512","0.845"
"2018-04-08 16:10:00","528772","0","29.3","28.88","0.3778832","623.4","235.6","344.1","526.7","0","0","9.95","231.7","7.637","6.637","5.962","5.762","1.132"
"2018-04-08 16:11:00","528773","0","29.27","28.83","0.3782806","619.7","234.4","344.9","527.2","0","0","9.2","237.2","7.212","6.65","5.987","5.85","0.91"
"2018-04-08 16:12:00","528774","0","29.41","29.07","0.3786356","615.6","233.1","346.1","528.1","0","0","8.45","227.8","6.087","5.675","5.175","5.162","1.098"
"2018-04-08 16:13:00","528775","0","29.63","29.27","0.3796087","612.6","232.5","346.7","528.4","0","0","9.2","226.8","6.712","6.15","5.65","5.55","1.246"
"2018-04-08 16:14:00","528776","0","29.69","29.32","0.3805824","610.2","232.2","345.9","527","0","0","9.2","230.8","7.462","6.937","6.262","6.1","0.893"
"2018-04-08 16:15:00","528777","0","29.72","29.39","0.3806573","607.5","231.2","346.3","526.7","0","0","9.2","222.9","6.95","6.6","6.187","5.987","0.913"
"2018-04-08 16:16:00","528778","0","30.14","29.79","0.3819815","605.7","231.4","346.5","526.8","0","0","12.2","222","8.08","7.325","6.637","6.512","1.386"
"2018-04-08 16:17:00","528779","0","29.7","29.32","0.3822543","603.2","230.6","345","524.8","0","0","10.7","240.1","8.39","7.625","6.887","6.787","1.084"
"2018-04-08 16:18:00","528780","0","29.59","29.14","0.3819723","599.3","228.9","345.6","524.6","0","0","9.95","241.6","8.12","7.4","6.562","6.375","0.752"
"2018-04-08 16:19:00","528781","0","29.94","29.56","0.3828508","597.1","228.6","346.9","525.6","0","0","12.2","246.3","7.712","6.875","6.112","5.925","1.118"
"2018-04-08 16:20:00","528782","0","30.03","29.59","0.3840029","595.8","228.8","346","524.9","0","0","10.7","252.9","8.01","7.187","6.425","6.237","1.251"
"2018-04-08 16:21:00","528783","0","29.71","29.25","0.384744","593.3","228.3","343.8","523","0","0","10.7","263","8.27","7.287","6.5","6.337","1.213"
"2018-04-08 16:22:00","528784","0","29.58","29.25","0.3841943","589.5","226.5","345.1","523.6","0","0","12.2","262.9","8","7.287","6.55","6.3","1.49"
"2018-04-08 16:23:00","528785","0","29.63","29.22","0.3856411","587","226.4","343.1","521.4","0","0","12.2","275.5","8.75","7.612","6.875","6.7","1.507"
"2018-04-08 16:24:00","528786","0","29.49","29.05","0.3857448","583.1","224.9","343.6","521.5","0","0","9.95","263.5","7.4","6.387","5.825","5.687","1.101"
"2018-04-08 16:25:00","528787","0","29.88","29.47","0.3865348","579.5","224","345.6","524.6","0","0","7.7","245.9","6.112","5.537","5.012","4.887","0.776"
"2018-04-08 16:26:00","528788","0","29.93","29.58","0.3875585","577","223.6","346.3","523.6","0","0","10.7","241.2","7.4","6.487","5.962","5.887","1.146"
"2018-04-08 16:27:00","528789","0","30.27","29.96","0.3885871","574.9","223.4","346","523.6","0","0","10.7","242.9","7.975","7.237","6.625","6.537","1.55"
"2018-04-08 16:28:00","528790","0","30.01","29.66","0.3896464","573","223.3","343.2","520.8","0","0","11.45","254.9","9.59","8.42","7.525","7.412","0.887"
"2018-04-08 16:29:00","528791","0","29.8","29.36","0.3888868","568.9","221.2","342.6","519.6","0","0","12.2","254.7","9.16","7.987","7.125","6.937","0.988"
"2018-04-08 16:30:00","528792","0","29.54","29.07","0.3892989","565.7","220.2","342.8","518.5","0","0","11.45","259.7","8.86","7.912","7.1","6.937","1.202"
"2018-04-08 16:31:00","528793","0","29.61","29.25","0.3898946","562.2","219.2","344","519.7","0","0","11.45","251.9","8.47","7.525","6.612","6.537","1.33"
"2018-04-08 16:32:00","528794","0","29.56","29.11","0.3909144","559.5","218.7","343.8","519.1","0","0","9.95","244.6","8.09","7.112","6.325","6.262","1.096"
"2018-04-08 16:33:00","528795","0","29.85","29.46","0.3916109","555.2","217.4","345.9","520.1","0","0","10.7","254.8","8.04","7.262","6.6","6.5","1.045"
"2018-04-08 16:34:00","528796","0","30.18","29.84","0.3925889","552.3","216.8","346.2","519.5","0","0","11.45","257.3","8.31","7.3","6.825","6.825","1.281"
"2018-04-08 16:35:00","528797","0","30.28","29.9","0.3947404","550.6","217.3","344.1","518.4","0","0","11.45","244.2","8.74","7.662","6.987","6.862","1.338"
"2018-04-08 16:36:00","528798","0","29.76","29.46","0.3945564","546.6","215.7","342.9","516","0","0","12.95","228.4","9","8.44","7.725","7.575","1.446"
"2018-04-08 16:37:00","528799","0","29.59","29.32","0.3944078","544","214.6","343.2","514.6","0","0","12.2","230.1","10","9.37","8.56","8.45","1.189"
"2018-04-08 16:38:00","528800","0","29.99","29.68","0.3953558","542","214.3","344.7","516.3","0","0","11.45","243.7","8.91","8.04","7.362","7.275","1.099"
"2018-04-08 16:39:00","528801","0","29.97","29.56","0.3970927","539.9","214.4","343","515.2","0","0","15.2","254.7","9.7","8.31","7.412","7.225","1.713"
"2018-04-08 16:40:00","528802","0","29.61","29.23","0.3974504","536.8","213.4","341.2","512.6","0","0","14.45","247.6","10.62","9.64","8.72","8.51","1.69"
"2018-04-08 16:41:00","528803","0","29.64","29.27","0.3975534","532","211.5","342.2","513.6","0","0","12.2","247.3","9.05","7.962","7.225","7.1","1.2"
"2018-04-08 16:42:00","528804","0","29.61","29.27","0.398537","528.6","210.7","342","513.6","0","0","9.95","252.4","7.95","7.075","6.475","6.375","0.97"
"2018-04-08 16:43:00","528805","0","29.59","29.22","0.3993334","525.9","210","341.6","512.4","0","0","12.95","250.8","9.8","8.81","7.937","7.762","1.338"
